Name,MatrixSize,MaxRow,MinTime,MaxTime,AvgTime,TotalRun,nProcess,NonZeroPerRow,NonZeroPerBlock,AvgCommunication,AvgInterProcessCall,SizeOfData,DiagonalElem,OffDiagonalElem,Bandwidth,InDiagonalBandwidth
nlpkkt200_49,16240000,341090,0.000000,0.000000,0.000000,100,49,27.000000,9209430,4790.428571,8.938776,8,8647928,263554,13928469,10277
europe_64,50912018,799636,0.000000,0.000000,0.000000,100,64,2.000000,1775814,24.109375,4.812500,8,1721134,195,33398502,798061
M6_64,3501776,55524,0.000000,0.000000,0.000000,100,64,6.000000,332268,174.921875,5.000000,8,325784,2141,2079198,55360
nlpkkt160_64,8345600,134318,0.000000,0.000000,0.000000,100,64,27.000000,3613572,2390.750000,9.656250,8,3287438,117094,8074433,5642
nlpkkt240_64,27993600,448832,0.000000,0.000000,0.000000,100,64,27.000000,12118464,5493.781250,9.437500,8,11452388,369022,26243804,12420
cage15_64,5154859,82968,0.000000,0.000000,0.000000,100,64,31.000000,2621191,2786.468750,28.031250,8,1282982,153498,5152061,82166
G3_circuit_64,1585478,25321,0.000000,0.000000,0.000000,100,64,3.000000,97887,140.468750,5.031250,8,94244,840,1458980,21229
kkt_power_64,2063494,33210,0.000000,0.000000,0.000000,100,64,6.000000,229006,351.859375,11.375000,8,190320,16172,1471521,25951
ecology1_64,1000000,15665,0.000000,0.000000,0.000000,100,64,4.000000,62660,100.453125,5.031250,8,61966,448,890317,377
uk,18520486,298078,0.000000,0.000000,0.000000,100,64,50.000000,14505468,743.218750,62.687500,8,8763576,101242,18520354,297928
asia_64,11950757,189374,0.000000,0.000000,0.000000,100,64,2.000000,461886,4.687500,3.968750,8,388552,4,9270618,187067
NLR_64,4163763,65938,0.000000,0.000000,0.000000,100,64,6.000000,395620,185.656250,5.062500,8,390348,1533,2860295,65873
nlpkkt200_64,16240000,260214,0.000000,0.000000,0.000000,100,64,27.000000,7002774,3618.359375,9.781250,8,6579616,231362,15129449,8048
coPapersDBLP_64,540486,8698,0.000000,0.000000,0.000000,100,64,105.000000,921092,303.062500,63.000000,8,567612,52848,540211,8680
coPapersCiteseer_64,434102,6986,0.000000,0.000000,0.000000,100,64,161.000000,1124472,130.375000,63.000000,8,396400,78438,433938,6978
copter2_64,55476,892,0.000000,0.000000,0.000000,100,64,13.000000,12007,45.750000,9.718750,8,10436,1237,53687,892
333SP_64,3712815,58528,0.000000,0.000000,0.000000,100,64,6.000000,351071,127.906250,4.187500,8,347950,1894,1741389,58431
AS365_64,3799275,60332,0.000000,0.000000,0.000000,100,64,6.000000,361941,178.421875,4.843750,8,351794,2115,1782093,60314
thermal2_64,1227087,19669,0.000000,0.000000,0.000000,100,64,6.000000,117783,105.906250,4.687500,8,112814,862,996415,19600
nlpkkt240_81,27993600,353263,0.000000,0.000000,0.000000,100,81,27.000000,9516312,4645.407407,9.777778,8,9003508,318296,20696224,11068
cage15_81,5154859,65552,0.000000,0.000000,0.000000,100,81,32.000000,2119863,2093.839506,31.728395,8,1128410,150699,5154483,64757
nlpkkt160_81,8345600,106128,0.000000,0.000000,0.000000,100,81,27.000000,2865456,2040.135802,9.925926,8,2614398,76894,8135536,4920
G3_circuit_81,1585478,20017,0.000000,0.000000,0.000000,100,81,3.000000,77679,136.246914,5.037037,8,73456,292,703445,16205
kkt_power_81,2063494,26240,0.000000,0.000000,0.000000,100,81,6.000000,176749,281.962963,14.000000,8,153446,8100,2023335,20747
ecology1_81,1000000,12380,0.000000,0.000000,0.000000,100,81,4.000000,49520,87.962963,5.160494,8,48810,359,814806,357
uk,18520486,235518,0.000000,0.000000,0.000000,100,81,57.000000,13178105,506.654321,78.246914,8,7063820,55289,18519957,235336
asia_81,11950757,149800,0.000000,0.000000,0.000000,100,81,2.000000,363211,5.061728,3.851852,8,347244,15,9440509,149765
NLR_81,4163763,52214,0.000000,0.000000,0.000000,100,81,6.000000,313272,167.061728,5.160494,8,309302,1634,3391971,52073
coPapersDBLP_81,540486,6873,0.000000,0.000000,0.000000,100,81,121.000000,833970,197.654321,80.000000,8,250116,40322,539752,6866
coPapersCiteseer_81,434102,5520,0.000000,0.000000,0.000000,100,81,189.000000,1047437,84.530864,79.950617,8,273102,25441,433929,5511
copter2_81,55476,705,0.000000,0.000000,0.000000,100,81,13.000000,9643,39.925926,9.753086,8,7910,1284,43753,705
333SP_81,3712815,47212,0.000000,0.000000,0.000000,100,81,6.000000,283207,117.864198,4.296296,8,274142,1684,2336841,47109
AS365_81,3799275,47642,0.000000,0.000000,0.000000,100,81,6.000000,285811,156.777778,4.938272,8,278298,1685,2203531,47632
europe_81,50912018,633838,0.000000,0.000000,0.000000,100,81,2.000000,1403357,23.567901,4.691358,8,1335118,106,43364861,630680
M6_81,3501776,43941,0.000000,0.000000,0.000000,100,81,6.000000,263645,150.716049,5.185185,8,256372,1305,2983410,43866
nlpkkt200_81,16240000,206518,0.000000,0.000000,0.000000,100,81,27.000000,5575986,3152.604938,10.148148,8,5115424,198662,15038259,7593
thermal2_81,1227087,15597,0.000000,0.000000,0.000000,100,81,6.000000,93466,92.320988,4.864198,8,90702,962,665746,15568
nlpkkt160_100,8345600,85963,0.000000,0.000000,0.000000,100,100,27.000000,2317950,1750.570000,10.320000,8,2155754,122938,7012531,4536
nlpkkt240_100,27993600,288348,0.000000,0.000000,0.000000,100,100,27.000000,7785396,4018.540000,10.000000,8,7165246,196862,25474816,10587
cage15_100,5154859,53097,0.000000,0.000000,0.000000,100,100,33.000000,1795572,1769.580000,32.500000,8,620530,33496,5144773,52446
G3_circuit_100,1585478,16124,0.000000,0.000000,0.000000,100,100,3.000000,62508,127.550000,5.040000,8,59676,857,965501,13387
kkt_power_100,2063494,21255,0.000000,0.000000,0.000000,100,100,6.000000,144788,237.330000,16.480000,8,121026,8320,1672440,16499
ecology1_100,1000000,10056,0.000000,0.000000,0.000000,100,100,4.000000,40224,81.230000,5.200000,8,39560,440,659929,325
uk,18520486,190770,0.000000,0.000000,0.000000,100,100,56.000000,10548064,367.750000,97.160000,8,2766682,3773,18518077,190642
asia_100,11950757,122024,0.000000,0.000000,0.000000,100,100,2.000000,301180,4.470000,4.080000,8,243734,11,7830698,120234
NLR_100,4163763,42678,0.000000,0.000000,0.000000,100,100,6.000000,256064,148.090000,5.240000,8,248810,982,2872616,42563
coPapersDBLP_100,540486,5567,0.000000,0.000000,0.000000,100,100,130.000000,727138,133.660000,99.000000,8,197120,25072,539943,5561
coPapersCiteseer_100,434102,4471,0.000000,0.000000,0.000000,100,100,217.000000,972103,56.790000,98.440000,8,202888,18835,434078,4471
copter2_100,55476,571,0.000000,0.000000,0.000000,100,100,13.000000,7836,35.340000,9.840000,8,5402,830,45526,571
333SP_100,3712815,37623,0.000000,0.000000,0.000000,100,100,6.000000,225688,105.480000,4.400000,8,220800,874,2266043,37515
af_shell10_100,1508065,15530,0.000000,0.000000,0.000000,100,100,34.000000,528020,210.850000,5.280000,8,489820,9550,1448665,1005
AS365_100,3799275,38840,0.000000,0.000000,0.000000,100,100,6.000000,233010,142.340000,4.980000,8,229126,1493,1824372,38826
europe_100,50912018,515079,0.000000,0.000000,0.000000,100,100,2.000000,1144410,21.630000,4.900000,8,1102002,124,40728256,512294
M6_100,3501776,35904,0.000000,0.000000,0.000000,100,100,6.000000,215411,136.200000,5.220000,8,209834,1529,2836462,35859
nlpkkt200_100,16240000,167280,0.000000,0.000000,0.000000,100,100,27.000000,4511052,2673.970000,10.400000,8,4272046,162746,15344090,6667
thermal2_100,1227087,12611,0.000000,0.000000,0.000000,100,100,6.000000,75659,83.290000,4.960000,8,73832,914,491963,12577
rmat_metis_30M2M_36,1821882,52126,0.000000,0.000000,0.000000,100,36,56.000000,2927951,15787.222222,35.000000,8,176980,1085388,1821882,52115
rmat_metis_30M2M_100,1821882,18764,0.000000,0.000000,0.000000,100,100,71.000000,1332824,3099.080000,99.000000,8,58648,477435,1821882,18757
